title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
jurassic world: fallen kingdom,Uni.,417700000.0,891800000,2018,tt4881806,jurassic world: fallen kingdom,jurassic world: fallen kingdom,2018,128.0,"action,adventure,sci-fi",6.2,219125
incredibles 2,BV,608600000.0,634200000,2018,tt3606756,incredibles 2,incredibles 2,2018,118.0,"action,adventure,animation",7.7,203510
aquaman,WB,335100000.0,812700000,2018,tt1477834,aquaman,aquaman,2018,143.0,"action,adventure,fantasy",7.1,263328
bohemian rhapsody,Fox,216400000.0,687200000,2018,tt1727824,bohemian rhapsody,bohemian rhapsody,2018,134.0,"biography,drama,music",8.0,345466
mission: impossible - fallout,Par.,220200000.0,571000000,2018,tt4912910,mission: impossible - fallout,mission: impossible - fallout,2018,147.0,"action,adventure,thriller",7.8,233877
deadpool 2,Fox,318500000.0,460500000,2018,tt5463162,deadpool 2,deadpool 2,2018,119.0,"action,adventure,comedy",7.8,391735
fantastic beasts: the crimes of grindelwald,WB,159600000.0,494100000,2018,tt4123430,fantastic beasts: the crimes of grindelwald,fantastic beasts: the crimes of grindelwald,2018,134.0,"adventure,family,fantasy",6.6,163151
ant-man and the wasp,BV,216600000.0,406000000,2018,tt5095030,ant-man and the wasp,ant-man and the wasp,2018,118.0,"action,adventure,comedy",7.1,244024
ready player one,WB,137700000.0,445200000,2018,tt1677720,ready player one,ready player one,2018,140.0,"action,adventure,sci-fi",7.5,301660
operation red sea,WGUSA,1500000.0,577700000,2018,tt6878882,operation red sea,hong hai xing dong,2018,142.0,"action,drama,thriller",6.7,4624
detective chinatown 2,WB,2000000.0,542100000,2018,tt7752454,detective chinatown 2,tang ren jie tan an 2,2018,121.0,"action,comedy,mystery",6.1,1250
the meg,WB,145400000.0,384800000,2018,tt4779682,the meg,the meg,2018,113.0,"action,horror,sci-fi",5.7,114042
ralph breaks the internet,BV,201100000.0,328100000,2018,tt5848272,ralph breaks the internet,ralph breaks the internet,2018,112.0,"adventure,animation,comedy",7.1,85694
hotel transylvania 3: summer vacation,Sony,167500000.0,361100000,2018,tt5220122,hotel transylvania 3: summer vacation,hotel transylvania 3: summer vacation,2018,97.0,"adventure,animation,comedy",6.3,42299
bumblebee,Par.,127200000.0,340800000,2018,tt4701182,bumblebee,bumblebee,2018,114.0,"action,adventure,sci-fi",6.9,94155
mamma mia! here we go again,Uni.,120600000.0,274400000,2018,tt6911608,mamma mia! here we go again,mamma mia! here we go again,2018,114.0,"comedy,musical,romance",6.7,60355
solo: a star wars story,BV,213800000.0,179200000,2018,tt3778644,solo: a star wars story,solo: a star wars story,2018,135.0,"action,adventure,fantasy",7.0,226243
spider-man: into the spider-verse,Sony,190200000.0,185300000,2018,tt4633694,spider-man: into the spider-verse,spider-man: into the spider-verse,2018,117.0,"action,adventure,animation",8.5,210869
fifty shades freed,Uni.,100400000.0,271500000,2018,tt4477536,fifty shades freed,fifty shades freed,2018,105.0,"drama,romance,thriller",4.5,43893
the nun,WB (NL),117500000.0,248100000,2018,tt2215221,the nun,la religieuse,2013,112.0,drama,6.5,1401
the nun,WB (NL),117500000.0,248100000,2018,tt5814060,the nun,the nun,2018,96.0,"horror,mystery,thriller",5.4,89254
monster hunt 2,LGF,706000.0,361000000,2018,tt6170484,monster hunt 2,zhuo yao ji 2,2018,110.0,"adventure,comedy,sci-fi",5.3,991
peter rabbit,Sony,115300000.0,236000000,2018,tt5117670,peter rabbit,peter rabbit,2018,95.0,"adventure,animation,comedy",6.6,27908
mary poppins returns,BV,172000000.0,177600000,2018,tt5028340,mary poppins returns,mary poppins returns,2018,130.0,"comedy,family,fantasy",6.9,52103
a quiet place,Par.,188000000.0,152900000,2018,tt6644200,a quiet place,a quiet place,2018,90.0,"drama,horror,sci-fi",7.6,305031
green book,Uni.,85100000.0,234700000,2018,tt6966692,green book,green book,2018,130.0,"biography,comedy,drama",8.3,204972
skyscraper,Uni.,68400000.0,236400000,2018,tt5758778,skyscraper,skyscraper,2018,102.0,"action,adventure,thriller",5.8,81193
tomb raider,WB,58300000.0,216400000,2018,tt1365519,tomb raider,tomb raider,2018,119.0,"action,adventure,fantasy",6.3,163560
crazy rich asians,WB,174500000.0,64000000,2018,tt3104988,crazy rich asians,crazy rich asians,2018,120.0,"comedy,romance",7.0,96617
paddington 2,WB,40900000.0,186400000,2018,tt4468740,paddington 2,paddington 2,2017,103.0,"adventure,comedy,family",7.9,46481
smallfoot,WB,83200000.0,130900000,2018,tt6182908,smallfoot,smallfoot,2018,96.0,"adventure,animation,comedy",6.7,23295
creed ii,MGM,115700000.0,98300000,2018,tt6343314,creed ii,creed ii,2018,130.0,"drama,sport",7.2,72503
the equalizer 2,Sony,102100000.0,88300000,2018,tt3766354,the equalizer 2,the equalizer 2,2018,121.0,"action,crime,thriller",6.7,97963
the nutcracker and the four realms,BV,54900000.0,119100000,2018,tt5523010,the nutcracker and the four realms,the nutcracker and the four realms,2018,99.0,"adventure,family,fantasy",5.5,18734
the mule,WB,103800000.0,68700000,2018,tt0804509,the mule,la mula,2013,100.0,"comedy,drama",6.2,653
the mule,WB,103800000.0,68700000,2018,tt2130270,the mule,the mule,2014,103.0,"comedy,crime,drama",6.3,5788
the mule,WB,103800000.0,68700000,2018,tt7959026,the mule,the mule,2018,116.0,"crime,drama,thriller",7.1,58955
insidious: the last key,Uni.,67700000.0,100100000,2018,tt5726086,insidious: the last key,insidious: the last key,2018,103.0,"horror,mystery,thriller",5.7,42154
johnny english strikes again,Uni.,4400000.0,154500000,2018,tt6921996,johnny english strikes again,johnny english strikes again,2018,89.0,"action,adventure,comedy",6.2,46932
red sparrow,Fox,46900000.0,104700000,2018,tt2873282,red sparrow,red sparrow,2018,140.0,"action,drama,thriller",6.6,136738
the first purge,Uni.,69500000.0,67500000,2018,tt6133466,the first purge,the first purge,2018,98.0,"action,horror,sci-fi",5.1,41741
a wrinkle in time,BV,100500000.0,32200000,2018,tt1620680,a wrinkle in time,a wrinkle in time,2018,109.0,"adventure,family,fantasy",4.2,34888
the house with a clock in its walls,Uni.,68500000.0,62900000,2018,tt2119543,the house with a clock in its walls,the house with a clock in its walls,2018,105.0,"comedy,fantasy,horror",6.0,32995
instant family,Par.,67400000.0,53200000,2018,tt7401588,instant family,instant family,2018,118.0,"comedy,drama",7.4,46728
the commuter,LGF,36300000.0,83600000,2018,tt1590193,the commuter,the commuter,2018,105.0,"action,mystery,thriller",6.3,83114
game night,WB (NL),69200000.0,48500000,2018,tt2704998,game night,game night,2018,100.0,"action,comedy,crime",7.0,163279
the monkey king 3,WGUSA,187000.0,114900000,2018,tt6466464,the monkey king 3,xi you ji zhi nü er guo,2018,114.0,"action,adventure,fantasy",5.5,973
first man,Uni.,44900000.0,60800000,2018,tt1213641,first man,first man,2018,141.0,"biography,drama,history",7.4,120009
alpha,Studio 8,35900000.0,62300000,2018,tt4244998,alpha,alpha,2018,96.0,"adventure,drama,family",6.7,41882
a simple favor,LGF,53500000.0,44100000,2018,tt7040874,a simple favor,a simple favor,2018,117.0,"comedy,crime,drama",6.9,83338
the favourite,FoxS,34400000.0,61600000,2018,tt5083738,the favourite,the favourite,2018,119.0,"biography,drama,history",7.6,116011
truth or dare,Uni.,41400000.0,53900000,2018,tt6772950,truth or dare,truth or dare,2018,100.0,"horror,thriller",5.2,33621
i feel pretty,STX,48800000.0,45700000,2018,tt6791096,i feel pretty,i feel pretty,2018,110.0,"comedy,romance",5.4,39936
blockers,Uni.,60300000.0,33700000,2018,tt2531344,blockers,blockers,2018,102.0,comedy,6.2,57142
goosebumps 2: haunted halloween,Sony,46700000.0,46600000,2018,tt5664636,goosebumps 2: haunted halloween,goosebumps 2: haunted halloween,2018,90.0,"adventure,comedy,family",5.6,11459
blackkklansman,Focus,49300000.0,44000000,2018,tt7349662,blackkklansman,blackkklansman,2018,135.0,"biography,crime,drama",7.5,149005
sherlock gnomes,Par.,43200000.0,47100000,2018,tt2296777,sherlock gnomes,sherlock gnomes,2018,86.0,"adventure,animation,comedy",5.1,8030
mortal engines,Uni.,16000000.0,67700000,2018,tt1571234,mortal engines,mortal engines,2018,128.0,"action,adventure,fantasy",6.1,70193
how long will i love u,WGUSA,747000.0,82100000,2018,tt8404272,how long will i love u,chao shi kong tong ju,2018,101.0,romance,6.5,607
den of thieves,STX,44900000.0,35600000,2018,tt1259528,den of thieves,den of thieves,2018,140.0,"action,crime,drama",7.0,69648
hereditary,A24,44100000.0,35300000,2018,tt7784604,hereditary,hereditary,2018,127.0,"drama,horror,mystery",7.3,151571
tag,WB (NL),54700000.0,23400000,2018,tt2854926,tag,tag,2018,100.0,comedy,6.5,85186
vice,Annapurna,47800000.0,28200000,2018,tt3480796,vice,vice,2015,96.0,"action,adventure,sci-fi",4.2,14436
vice,Annapurna,47800000.0,28200000,2018,tt6266538,vice,vice,2018,132.0,"biography,comedy,drama",7.2,72855
widows,Fox,42400000.0,33600000,2018,tt1785670,widows,viudas,2011,100.0,"comedy,drama",6.3,484
widows,Fox,42400000.0,33600000,2018,tt4218572,widows,widows,2018,129.0,"crime,drama,thriller",7.0,61615
sicario: day of the soldado,Sony,50100000.0,25800000,2018,tt5052474,sicario: day of the soldado,sicario: day of the soldado,2018,122.0,"action,crime,drama",7.1,95650
searching,SGem,26000000.0,49400000,2018,tt7668870,searching,searching,2018,102.0,"drama,mystery,thriller",7.7,97991
the spy who dumped me,LGF,33600000.0,41800000,2018,tt6663582,the spy who dumped me,the spy who dumped me,2018,117.0,"action,adventure,comedy",6.0,47869
second act,STX,39300000.0,33000000,2018,tt2126357,second act,second act,2018,103.0,"comedy,drama,romance",5.8,13109
sanju,FIP,7900000.0,63600000,2018,tt6452574,sanju,sanju,2018,155.0,"biography,drama",7.9,40473
12 strong,WB,45800000.0,21600000,2018,tt1413492,12 strong,12 strong,2018,130.0,"action,drama,history",6.6,50155
"love, simon",Fox,40800000.0,25500000,2018,tt5164432,"love, simon","love, simon",2018,110.0,"comedy,drama,romance",7.6,81575
mile 22,STX,36100000.0,30200000,2018,tt4560436,mile 22,mile 22,2018,94.0,"action,adventure,thriller",6.1,47862
life of the party,WB (NL),53100000.0,12800000,2018,tt5619332,life of the party,life of the party,2018,105.0,comedy,5.5,25756
isle of dogs,FoxS,32000000.0,32200000,2018,tt1588362,isle of dogs,isle of dogs,2010,90.0,"action,crime,thriller",3.8,494
isle of dogs,FoxS,32000000.0,32200000,2018,tt5104604,isle of dogs,isle of dogs,2018,101.0,"adventure,animation,comedy",7.9,108245
adrift,STX,31400000.0,28500000,2018,tt6306064,adrift,adrift,2018,96.0,"action,adventure,biography",6.6,34115
the 15:17 to paris,WB,36300000.0,20800000,2018,tt6802308,the 15:17 to paris,the 15:17 to paris,2018,94.0,"biography,drama,thriller",5.2,21880
early man,LGF,8300000.0,46400000,2018,tt4701724,early man,early man,2018,89.0,"adventure,animation,comedy",6.1,15882
peppermint,STX,35400000.0,18400000,2018,tt6850820,peppermint,peppermint,2018,101.0,"action,crime,drama",6.5,35854
teen titans go! to the movies,WB,29800000.0,22300000,2018,tt7424200,teen titans go! to the movies,teen titans go! to the movies,2018,84.0,"action,animation,comedy",6.8,12525
slender man,SGem,30600000.0,21200000,2018,tt5690360,slender man,slender man,2018,93.0,"horror,mystery,thriller",3.2,19650
the son of bigfoot,VPD,289000.0,46800000,2018,tt5715410,the son of bigfoot,the son of bigfoot,2017,92.0,"adventure,animation,comedy",6.1,4182
uncle drew,LG/S,42500000.0,4200000,2018,tt7334528,uncle drew,uncle drew,2018,103.0,"comedy,sport",5.7,9739
mary queen of scots,Focus,16500000.0,29900000,2018,tt1555069,mary queen of scots,mary queen of scots,2013,119.0,"biography,drama,history",5.5,753
mary queen of scots,Focus,16500000.0,29900000,2018,tt2328900,mary queen of scots,mary queen of scots,2018,124.0,"biography,drama,history",6.3,23866
the possession of hannah grace,SGem,14800000.0,28200000,2018,tt5734576,the possession of hannah grace,the possession of hannah grace,2018,86.0,"horror,mystery,thriller",5.2,11629
overlord,Par.,21700000.0,20000000,2018,tt4530422,overlord,overlord,2018,110.0,"action,adventure,horror",6.7,56108
the darkest minds,Fox,12700000.0,28400000,2018,tt4073790,the darkest minds,the darkest minds,2018,104.0,"action,adventure,drama",5.7,21340
show dogs,Global Road,17900000.0,21300000,2018,tt5691024,show dogs,show dogs,2018,92.0,"adventure,comedy,family",3.7,3458
on the basis of sex,Focus,24600000.0,13600000,2018,tt4669788,on the basis of sex,on the basis of sex,2018,120.0,"biography,drama",6.9,12083
the hate u give,Fox,29700000.0,5200000,2018,tt5580266,the hate u give,the hate u give,2018,133.0,"crime,drama",7.3,17583
nobody's fool,Par.,31700000.0,1800000,2018,tt8097306,nobody's fool,nobody's fool,2018,110.0,"comedy,drama,romance",4.6,3618
bad times at the el royale,Fox,17800000.0,14000000,2018,tt6628394,bad times at the el royale,bad times at the el royale,2018,141.0,"crime,drama,mystery",7.1,86318
baaghi 2,FIP,1300000.0,29900000,2018,tt6843812,baaghi 2,baaghi 2,2018,137.0,"action,thriller",5.0,7344
the happytime murders,STX,20700000.0,6800000,2018,tt1308728,the happytime murders,the happytime murders,2018,91.0,"action,comedy,crime",5.3,16988
midnight sun,Global Road,9600000.0,17800000,2018,tt4799066,midnight sun,midnight sun,2018,91.0,"drama,romance",6.6,16220
monster family,VPD,127000.0,26300000,2018,tt6572702,monster family,happy family,2017,93.0,"animation,comedy,family",4.8,3185
white boy rick,Studio 8,24000000.0,1900000,2018,tt4537896,white boy rick,white boy rick,2018,111.0,"crime,drama",6.4,16255
the death of stalin,IFC,8000000.0,16600000,2018,tt4686844,the death of stalin,the death of stalin,2017,107.0,"comedy,drama,history",7.2,63156
"paul, apostle of christ",Affirm,17600000.0,5500000,2018,tt7388562,"paul, apostle of christ","paul, apostle of christ",2018,108.0,"adventure,biography,drama",6.7,5662
padmaavat,VPD,11800000.0,11100000,2018,tt5935704,padmaavat,padmaavat,2018,164.0,"drama,history,romance",7.0,23376
proud mary,SGem,20900000.0,876000,2018,tt6421110,proud mary,proud mary,2018,89.0,"action,crime,drama",4.9,6805
superfly,Sony,20500000.0,236000,2018,tt7690670,superfly,superfly,2018,116.0,"action,crime,thriller",5.0,4753
if beale street could talk,Annapurna,14900000.0,5700000,2018,tt7125860,if beale street could talk,if beale street could talk,2018,119.0,"drama,romance",7.2,25512
burn the stage: the movie,Trafalgar,4200000.0,16100000,2018,tt9151704,burn the stage: the movie,burn the stage: the movie,2018,84.0,"documentary,music",8.8,2067
the wife,SPC,9600000.0,8600000,2018,tt3750872,the wife,the wife,2017,99.0,drama,7.2,24955
hell fest,LGF,11100000.0,7100000,2018,tt1999890,hell fest,hell fest,2018,89.0,horror,5.5,8662
chappaquiddick,ENTMP,17400000.0,591000,2018,tt5270948,chappaquiddick,chappaquiddick,2017,106.0,"drama,history,thriller",6.5,9560
the children act,A24,548000.0,17000000,2018,tt6040662,the children act,the children act,2017,105.0,drama,6.7,7289
unfriended: dark web,BH Tilt,8900000.0,6300000,2018,tt4761916,unfriended: dark web,unfriended: dark web,2018,92.0,"crime,horror,mystery",5.9,13822
upgrade,BH Tilt,12000000.0,2400000,2018,tt6499752,upgrade,upgrade,2018,100.0,"action,sci-fi,thriller",7.6,104978
unsane,BST,7700000.0,6600000,2018,tt7153766,unsane,unsane,2018,98.0,"drama,horror,mystery",6.4,32049
the sisters brothers,Annapurna,3100000.0,10000000,2018,tt4971344,the sisters brothers,les frères sisters,2018,122.0,"adventure,comedy,crime",7.0,32135
welcome to marwen,Uni.,10800000.0,2100000,2018,tt3289724,welcome to marwen,welcome to marwen,2018,116.0,"biography,comedy,drama",6.1,8920
hotel artemis,Global Road,6700000.0,6000000,2018,tt5834262,hotel artemis,hotel artemis,2018,94.0,"action,drama,sci-fi",6.1,30586
marrowbone,Magn.,1400.0,12300000,2018,tt5886440,marrowbone,marrowbone,2017,110.0,"drama,horror,thriller",6.6,16579
102 not out,Sony,1300000.0,10900000,2018,tt6580564,102 not out,102 not out,2018,102.0,"comedy,drama",7.5,4802
boy erased,Focus,6800000.0,5000000,2018,tt7008872,boy erased,boy erased,2018,115.0,"biography,drama",7.0,18768
back to burgundy,MBox,258000.0,11400000,2018,tt5247704,back to burgundy,ce qui nous lie,2017,113.0,"comedy,drama",6.9,3105
the bookshop,Greenwich,1600000.0,9900000,2018,tt3127022,the bookshop,the bookshop,2017,113.0,drama,6.5,8018
gringo,STX,5000000.0,6000000,2018,tt3721964,gringo,gringo,2018,111.0,"action,comedy,crime",6.1,21279
golden slumber,CJ,94500.0,10600000,2018,tt1413529,golden slumber,gôruden suranbâ,2010,139.0,"action,drama,thriller",7.1,907
golden slumber,CJ,94500.0,10600000,2018,tt6485776,golden slumber,gol-deun seul-leom-beo,2018,108.0,"action,thriller",5.9,384
kin,LGF,5700000.0,4300000,2018,tt6017942,kin,kin,2018,102.0,"action,drama,sci-fi",5.7,9048
traffik,LGF,9200000.0,336000,2018,tt5670152,traffik,traffik,2018,96.0,"action,crime,drama",6.0,16662
7 days in entebbe,Focus,3300000.0,5400000,2018,tt5466186,7 days in entebbe,entebbe,2018,107.0,"action,drama,history",5.8,10441
suspiria,Amazon,2500000.0,5400000,2018,tt1034415,suspiria,suspiria,2018,152.0,"fantasy,horror,mystery",6.8,37360
disobedience,BST,3500000.0,4400000,2018,tt6108178,disobedience,disobedience,2017,114.0,"drama,romance",6.6,18531
beirut,BST,5000000.0,2500000,2018,tt4669264,beirut,beirut,2018,109.0,"drama,thriller",6.4,14988
return of the hero,Distrib.,37100.0,7300000,2018,tt7064498,return of the hero,le retour du héros,2018,90.0,"comedy,history",6.4,2196
soorma,Sony,390000.0,6200000,2018,tt7690638,soorma,soorma,2018,131.0,"biography,drama,sport",7.4,3606
